MU_1;MU_2;MU_3;MU_4;MU_5;MU_6
0.016708237412037193;0.011209734956033165;0.0036625827954304;-0.01676195966111748;0.003476147707785032;-0.009867590556359204
0.016216096535762326;0.008018472295942004;0.002332279749872777;-0.019847839552573156;0.0009507278971328004;-0.0031778800019231185
0.014707626045092358;0.005209716679878171;0.0007669372177879359;-0.022322736028191334;-0.000829855265816888;0.0023348096136151385
0.012190857166332844;0.003299623481665294;-0.0009641313777436945;-0.022877357518919256;-0.0008867221094193585;0.005353661184113414
0.008796663982130009;0.0026960322143561736;-0.00255874042330083;-0.020429341070756394;0.00147407792019761;0.0060869748993336945
0.004741231373219867;0.003624896571495085;-0.003562366148199075;-0.014842543339497034;0.006188747975415754;0.005831907345381628
0.0002743617746882146;0.006073548382207302;-0.003554653915283252;-0.007225867975539366;0.012088461825017322;0.006146500444257877
-0.00433899659928757;0.00976289157708926;-0.002341343525676884;0.00037969076728092415;0.017170111133905333;0.00810581562615761
-0.008801431245692722;0.014163217587370533;-8.386773349122059e-05;0.005780019625116251;0.019505238282725507;0.011781325266029555
-0.012774353359394286;0.018565219415795167;0.002678636758702585;0.007507090330960572;0.018201091622729638;0.015984432066123953
-0.01592430799532433;0.022203067486881112;0.005162112017560319;0.005401428297941228;0.013743929998815203;0.018512662103657696
-0.01801669445947287;0.024408780681347598;0.006628925455009212;0.0006635100088326161;0.007579446907690158;0.01711153052068272
-0.018991133458456363;0.0247621216042571;0.00672338856966437;-0.004608966593689924;0.0013531018429414744;0.010847020024484622
-0.018957572415095138;0.023187625139172583;0.0056524056542907085;-0.008199890054741544;-0.003676839636885177;0.0010548600073290503
-0.018117515574275073;0.019953448387306016;0.004084000727940477;-0.008601293522995315;-0.006867868636648383;-0.00887108041675923
-0.016671730022126362;0.01556571965521216;0.0028189134059463847;-0.0055930504277204645;-0.008184494025139684;-0.014879641909886054
-0.014774527635293851;0.010614236645359158;0.002419255520150467;-0.00030808105863335016;-0.008090627236333013;-0.014139749422601211
-0.012548792091174592;0.005653318586650625;0.0029745174933336173;0.005303556693282735;-0.007345691568827322;-0.0064083810935760405
-0.010130333751149379;0.0011550826234804999;0.0040994260268219515;0.009376010042678587;-0.006691081926179472;0.005813289530781712
-0.00769595561696173;-0.002503343001490487;0.005150096914933904;0.010918414706457907;-0.006538243808909841;0.01839861548543675
-0.0054482480911670255;-0.005073488883752836;0.0055414427078700045;0.010087793617153267;-0.006827948808719639;0.027386973328034844
-0.003563392536700082;-0.006487562902450528;0.00499631276601103;0.007875534104038734;-0.00712878962780435;0.030521184448991618
-0.002134220328336545;-0.0068744543453587645;0.003605848313205089;0.00547650472549625;-0.00689905846467705;0.02782818056186342
-0.0011445700672599608;-0.006501945106472027;0.0017074164249312456;0.003724657592739336;-0.0057692049486740525;0.021149792601929493
-0.0004906462923293303;-0.005667810781338367;-0.00030743909757710884;0.002856811522340741;-0.003717384607083273;0.013075713626796274
-3.335894297285916e-05;-0.004603224061278781;-0.0021346673317279787;0.002630623073036453;-0.0010724608833944296;0.00587855427978784
0.0003530298400365447;-0.003439252384436078;-0.0036019820054436344;0.0026254857289806383;0.0016383071718051507;0.0008530849980886725
0.0007576870698112847;-0.0022360153367864096;-0.004645667730683572;0.0025049933593888174;0.003909533407774966;-0.001819775621651347
0.00122780437530022;-0.0010316673716595237;-0.005274944377838103;0.0021183164454109315;0.005436720260015071;-0.0027747618455051886
0.0017655427639696397;0.00012805455667791476;-0.0055530177892397494;0.0014619694133312458;0.006176364083568104;-0.0029562053569084975
0.0023307786163469235;0.0011843458170469326;-0.005582730805642293;0.0006018900254391299;0.006274203516154541;-0.003171349659621795
0.0028613629177130237;0.002068212738784432;-0.005469286716351626;-0.0003629909208953932;0.0059246457450351665;-0.0038631093216265748
0.0033030612482489196;0.00270522322060708;-0.00526112044070051;-0.001287130351000301;0.005271865679028568;-0.005078707618175297
0.0036260716979812525;0.003028736282197247;-0.0049144449204334886;-0.001967635929669238;0.004422300113254527;-0.006536991409816863
0.0038199384091545845;0.003002751959440911;-0.004330423411435479;-0.0021905443834849153;0.003517922418672437;-0.007769302973887489
0.003881950023675803;0.002641005223473824;-0.0034544827429010983;-0.001824918867621494;0.0027460179572922484;-0.008339314195913279
0.0038143210572220737;0.00200827572831071;-0.002358703883852468;-0.0008910191136529958;0.0022368594938856883;-0.008045710882682145
0.0036279455248382727;0.0012051713046155336;-0.0012295789790044175;0.0004587964208663246;0.0019462139220116866;-0.006961594500087454
0.003341827478074494;0.0003478205839008575;-0.0002634382987101827;0.0020305924119504324;0.0016595864167794087;-0.005312628656610357
0.0029754637397174746;-0.00045183658164991525;0.00044741008853622287;0.003684295380846158;0.0011421490641837964;-0.0033699731236823552
0.00254190925499166;-0.0011061482846780528;0.0009502434570120369;0.005383884852585311;0.0003196683971903372;-0.0014827872608422425
0.002048804646176548;-0.0015681544606119821;0.0013706314827800646;0.007190128163715938;-0.0006533355812608676;-0.00015037828384851802
0.0015054619076862996;-0.0018340932314283558;0.0018100098180101093;0.009204207253489648;-0.0014934352330463095;7.548652456542628e-05
0.0009275152682739684;-0.0019283354066211488;0.0022765183670689004;0.011481161394238729;-0.0019904546206909613;-0.0010844609239073135
0.00033402910865426084;-0.0018808385109522212;0.00268525003790575;0.013941958017616109;-0.0021767649783796233;-0.003288565866487123
-0.00025883991824619866;-0.0017129950507398938;0.0029141126780899574;0.01631904655842542;-0.002354262176393889;-0.005516971942342434
-0.0008398934304603346;-0.0014393923993477567;0.0028776067613867705;0.018174517041352117;-0.0029726651843732786;-0.006467032276849394
-0.0013994490579102006;-0.0010779274270414367;0.002580627720117963;0.019021629390530256;-0.004437857993253681;-0.0052527326808072825
-0.0019267981439236262;-0.0006533933813689086;0.0021207454409261093;0.018529272009608504;-0.006918941023048105;-0.0020035701977103955
-0.0024138859765639436;-0.0001895949847202067;0.0016284242921494065;0.01670670305176702;-0.010183646866946871;0.002066963659178547
-0.0028639908322813006;0.00029657765539926065;0.001182115451192774;0.013936155320066828;-0.013528071904537167;0.005268396117010845
-0.0032995501630318;0.0007824698547760392;0.000770518467277416;0.01080929296020522;-0.015912641930825457;0.0063728773435383175
-0.0037612780443121007;0.0012132438721844533;0.00033897241442774835;0.007875353961090722;-0.016332529229837876;0.0052264511428856035
-0.0042938801155356756;0.0014894011318978629;-0.00012905861901705396;0.005475485258502231;-0.014278631892051617;0.0026003551485462052
-0.004925792528753728;0.0014896691365142664;-0.0005813125451459469;0.0037369232408978937;-0.010049238659652777;-0.0005016229510242078
-0.005657395541877938;0.001118689633708447;-0.0009413322179172596;0.002643428743465735;-0.004720947333383974;-0.003439150916950836
-0.006456872104915574;0.00034556231843479974;-0.0011687815301459354;0.002069694053784578;0.0002493633659164022;-0.0060277587696416935
-0.007247240337395106;-0.0007917755946869101;-0.001271895293392671;0.001772010135391781;0.0036077187316425033;-0.008293700720804225
-0.007889772970104852;-0.0022103669413385115;-0.001280707924238609;0.0014008555285029503;0.004761714781645192;-0.010292155216144214
-0.008204030950933307;-0.00380315055512825;-0.0012383537127158982;0.000569060908934382;0.0038951960631724803;-0.012103584018752856
-0.008043893649841339;-0.005429440098177187;-0.00122810449181976;-0.0010463263998555833;0.0017765989216862697;-0.013803354100892508
-0.007377598489162974;-0.006884091468221092;-0.0013784947072544174;-0.0036015580889003163;-0.000527086374534313;-0.015277697283935368
-0.006296260397036336;-0.00789360003141147;-0.0017845802052353598;-0.007000343562645073;-0.0019234630907438255;-0.01606029203020874
-0.004943708849759454;-0.008176160356126594;-0.002378890291352369;-0.010839841427806014;-0.0016425882031879723;-0.015453298904462148
-0.0034343208871053673;-0.007537751807268399;-0.00287992132354724;-0.014432023328190815;0.00036231734465245547;-0.012952584365040277
-0.0018177561310902988;-0.005933592386501454;-0.002910197686870402;-0.016957302524450844;0.0032985084753511125;-0.00867889610633346
-9.111914795033854e-05;-0.003460717202226142;-0.002219905510021818;-0.01773054137389741;0.005969746990514236;-0.0034621477222619977
0.0017716409946150467;-0.0003139088898006038;-0.0008436922939548535;-0.01643166233182665;0.0074926734175243224;0.0014989379593362204
0.003791761015003693;0.003246656020898353;0.0009158797220229408;-0.013138293564451021;0.007693145341683719;0.005167574758917629
0.0059598645902848;0.006904648656867897;0.0026260884372382083;-0.00816971215111309;0.006894799119387118;0.00709149387203237
0.008210989046527301;0.0102983207935433;0.003860339921442809;-0.0019548367788159073;0.0053908693049834954;0.007543440208608973
0.010410195929639926;0.013057152444817676;0.004274437323949276;0.004883589880073979;0.0031473734139226767;0.007326827084583461
0.012368459615082433;0.014858938059076076;0.0036454148741089944;0.011339706654980065;1.1996538407639785e-05;0.007302977834098044
0.013897263281668069;0.015479719645922894;0.0019007699481531808;0.016091790014590917;-0.003826422055190293;0.007867594339893529
0.01487540606790475;0.014823826798862388;-0.0008660127937240615;0.01798551205109986;-0.007637099999547402;0.008736976169968191
0.01527852694287168;0.012944530220737044;-0.004405069108034848;0.016605204586615668;-0.010441682391528493;0.009255159895941488
0.015147790350679285;0.010052846124317009;-0.008349423229815444;0.012456053928792754;-0.011553718388108963;0.008984769254888687
0.014529105910341254;0.006490261304915068;-0.012284718320697021;0.0066587292373156;-0.010908008922156423;0.0080422468482983
0.013438183378602253;0.0026647948777696793;-0.01582953412333094;0.00046841158165459137;-0.008960720009090789;0.00690152191702677
0.01187742284580559;-0.0010123220724852213;-0.01867973278153127;-0.005050497292694442;-0.006333662265234328;0.005945203186699677
0.00988507777425703;-0.004168253624254004;-0.02058810371414543;-0.009114090636526535;-0.0035217793513301625;0.005236750247834359
0.007576224923080392;-0.006511306549523548;-0.021312555312885954;-0.011200232487829195;-0.0008145731937133704;0.0046671072443081755
0.0051447147701718845;-0.007889362106672241;-0.020604259269353817;-0.011076388014056847;0.0016258310690481408;0.0042275245562780825
0.0028206199562263337;-0.008329498566191139;-0.018274432720194668;-0.008915723877535755;0.0036502200831226;0.004085611535058469
0.0008041730378758875;-0.008018925698180308;-0.014302893820763697;-0.005399095835688469;0.005059345188433374;0.004407785207932338
-0.0007888940751379776;-0.0072374004515110375;-0.008901660284485823;-0.0016464515682915973;0.0056242012394414845;0.005159848607697294
-0.0019458820187712481;-0.006281966611463184;-0.00246996905939106;0.0010938208530591178;0.0051716816101677575;0.006112886940136012
-0.002742388405170411;-0.005401625993473167;0.004538005563155417;0.001906708974495467;0.0036993246650782875;0.007025623413291061
-0.003313879596147015;-0.0047362191940368;0.011732201529411337;0.0006033099486114063;0.0014646058026332649;0.007780689614434165
-0.0038221726145678354;-0.004275767466764418;0.018795588059643865;-0.0021866814954397823;-0.0010388166902567666;0.008305167647191162
-0.004409072033831663;-0.003880935727736497;0.02538546572243643;-0.00531222539263581;-0.0032616761355687106;0.008335293648587764
-0.005138797305429654;-0.0033689161226224044;0.031035871222868872;-0.0076445427682220995;-0.00482913865027158;0.007296271432095993
-0.00595675914433954;-0.0026040840792422096;0.03516949820672335;-0.008574050042414344;-0.005623667695548855;0.00453552346179126
-0.006696891348479514;-0.0015316383172783387;0.03722136735276734;-0.008230052613376199;-0.005648704825469099;-0.00017691084862494873
-0.007141609386433197;-0.00016077896568589492;0.036785216364373166;-0.007370135130273931;-0.0048356207832865716;-0.0062723412054500275
-0.007104976895397106;0.0014516330450694444;0.03370313509077084;-0.006998502865044144;-0.0030467732392150575;-0.01245170118040465
-0.006499143558750117;0.003195207789456266;0.02809105199627223;-0.007836320577280275;-0.00033981093549742265;-0.017153256517304746
-0.005359543957903743;0.00490553768860541;0.020343086770140902;-0.009883525274905727;0.0027608391478350534;-0.019123974456012872
-0.003830291820998714;0.006400174255851782;0.011145074013922297;-0.012354910651594159;0.005333381540668793;-0.01784617952604481
-0.002128049558356152;0.0075392758479236694;0.0014687778465789858;-0.014051271508971976;0.00650694565148554;-0.013733119197518304
-0.0004985288935308265;0.00826174087628116;-0.007520508654900389;-0.013900060512601719;0.005933605331088928;-0.008076704881450656
0.0008350363652288318;0.008563000462060589;-0.014670469902688039;-0.011338964174569654;0.003919592785561845;-0.002713124882255514
0.0017303938868252996;0.008436970915623931;-0.01909959890562499;-0.006446048825458927;0.0012032399245578986;0.0006024874273717256
0.002167960899557838;0.007837794557994165;-0.020393664619021527;8.942136552347582e-05;-0.0013583440135548355;0.0009660043137503897
0.0022441282868675603;0.006690455246394095;-0.018666514195009865;0.007076662847588143;-0.0029848044841699296;-0.0011299686817367281
0.0021157619682576267;0.004930656606525286;-0.014498027829220014;0.013010854282922505;-0.0030758143090509364;-0.003914318196745522
0.0019313984467011682;0.002539214236522154;-0.008813370425009247;0.016357064772906924;-0.001376573107378704;-0.005250388155507883
0.0017811121439809533;-0.00044140446228273624;-0.0027372119641479635;0.015938592512365415;0.0017719852941708502;-0.0038635350684478927
0.0016687307793549439;-0.003900589109982516;0.0026011228121895266;0.011376418921633916;0.005323620190795179;-3.939302103958374e-05
0.0015027523945674874;-0.007661374758376907;0.006322778797561704;0.00339777425273667;0.007819739333699186;0.004668487656809012
0.0011172585547984623;-0.011500107118885505;0.008038215470737074;-0.006220062194199961;0.008063934350825176;0.008383787090742162
0.00033310920688715313;-0.015182913225112562;0.007937352334813354;-0.015139731273572578;0.005807814150119033;0.009804400694303278
-0.0009574054196732288;-0.018497745744068407;0.006654373893516308;-0.02119794355739977;0.001986832905764634;0.008635210052828374
-0.002722623265177605;-0.021260994369721564;0.0049576970232676825;-0.02308021148051043;-0.001685463115752838;0.005522254720004937
-0.004777719561226912;-0.023298400964439372;0.003415229897555203;-0.0206934758419328;-0.0035266579786484066;0.0016203295879163714
-0.006836738177381422;-0.02442168157250647;0.0021957150759048;-0.015109299628938715;-0.0026261200745865054;-0.0019598777786566128
-0.008605201974324532;-0.024432826285198668;0.0010910492915739481;-0.008102659109905997;0.000831321693680781;-0.004517491293384284
-0.009862655959637623;-0.023176163654260205;-0.0002705143658347328;-0.0015101526933718242;0.005716155165760736;-0.00579628544782593
-0.010498217465640378;-0.0206200771465415;-0.0021457883123393155;0.0032736654031874615;0.010434117106762252;-0.0058176064902005255
-0.010504300312688519;-0.016916252275386408;-0.004490653411396265;0.0054854949420861466;0.013518166566749987;-0.004744978993864338
-0.009952619458175821;-0.012394581158037689;-0.00696691147517298;0.0049412729263974805;0.01410904768352636;-0.0028977976481218215
-0.00895617618267662;-0.007498299453621129;-0.00910903780626274;0.001929956727376035;0.012161639104161138;-0.0008360157724413678
-0.007610795874607447;-0.0026968977410077454;-0.010506933175300218;-0.002840583514317697;0.008358495836937756;0.0006822909250728846
-0.005940262950196348;0.001591861385945857;-0.010883840073108431;-0.008279266223934786;0.003856764578103915;0.0009890965213701654
-0.003892005478564332;0.005060109239500207;-0.010084401398468822;-0.013027279932803348;6.580666523067975e-06;-0.00011643743639793124
-0.0013956892181254319;0.0075412365966265405;-0.00808120978897167;-0.01571238208654092;-0.0019450328676542336;-0.002254284134582088
0.001560827392334841;0.009001769595442487;-0.005051261292606574;-0.015307796447559079;-0.0012279916321387301;-0.004760090130964842
0.0048950196288829115;0.009494508771541477;-0.0014397290580621296;-0.011481166620119004;0.00205652593093793;-0.007084956387080873
0.00844742016185684;0.009102912301880582;0.0021108830508554705;-0.004792788131202632;0.0067799044415034725;-0.008868628383650564
0.012025343549051931;0.00791372263358451;0.004970360398296347;0.003365237831173076;0.011119140328474936;-0.009684127662051414
0.015435593238188473;0.006025731981717187;0.006728644889441385;0.011112224523563344;0.013311888517970702;-0.008915049991115821
0.018486332121303347;0.003572549714435253;0.007257609972608773;0.01661239027654853;0.01241258842479;-0.006125773377026668
0.020964264072058956;0.0007395999273239096;0.0066232421094725435;0.01863028809795285;0.00861187496913;-0.0016993766302126937
0.02261712345558968;-0.002223118695642147;0.004973731565466964;0.016947679688717604;0.003027376154954065;0.002895795117677784
0.02317705177779753;-0.004987654373504303;0.0025158832738039244;0.012512682044359116;-0.002769695643499049;0.00562136889178773
0.022433799863256183;-0.007151442207867732;-0.0004293275449002504;0.007203819814005481;-0.007184025599459616;0.004926802022652589
0.02032236273238662;-0.008286931377220553;-0.003390284941542897;0.003180665056009118;-0.008905106376225118;0.000668538726401849
0.01696809946171465;-0.00804019808988485;-0.005800617994111285;0.0020185561335761566;-0.007210647850452648;-0.005671641682623632
0.012657817883979496;-0.006239757622613671;-0.007135250820665172;0.004022097236983067;-0.002299384694286043;-0.011549929734221066
0.007757420602969925;-0.0029655526945863205;-0.007064955661584497;0.008072732342280094;0.004547298316085312;-0.01437753593780182
0.002632124780993029;0.001448136648253261;-0.0055768891693816595;0.012105290919011814;0.01123025981124489;-0.012556052845401181
-0.002385336716016748;0.006469656759577837;-0.0030289944814047604;0.014005663253176554;0.015521353315345562;-0.00618944033585902
-0.006983223637329446;0.011458091617370046;-0.00010419084591577134;0.012524406001158195;0.015860905319396015;0.0027668177164362736
-0.010863749641729443;0.015753496423613508;0.002367662940713201;0.007798942409669975;0.01189163178620405;0.011058752641398543
-0.013776191421636065;0.018765932354063295;0.003696912273534164;0.0012927512800265432;0.004539699978725537;0.015303137018008195
-0.015571227178644113;0.020078800550605874;0.0036110409955898816;-0.004746369620589882;-0.004337644267220226;0.013361403692630546
-0.016224966370100506;0.019551035022636467;0.002361749450647994;-0.008056728109030636;-0.012579609729864825;0.005327892334754739
-0.015806981919150205;0.01735018367118312;0.0005935499375778321;-0.007141180261410539;-0.018384782949489652;-0.006326130875044062
-0.01442166135274914;0.013864751315923955;-0.0009389042774602653;-0.0018728877031816218;-0.020769381254573005;-0.01757961320118429
-0.012180420335316312;0.009547896258574412;-0.0016478768216170235;0.0063029632901865406;-0.019680725597322438;-0.024419049713505503
-0.009233807485707105;0.004818736756833091;-0.0012882230809195176;0.014799345808075575;-0.015784677626991934;-0.024524788021935657
-0.005830217512622582;8.226107505822945e-05;-1.656361257612528e-05;0.020916888043976258;-0.010095819112453846;-0.018263888157786994
-0.002332322938395705;-0.004212595810954433;0.0016719562519118174;0.02299826866889128;-0.003670407548606812;-0.008384694421943804
0.0008481725581278903;-0.007601404244786282;0.003139592548453568;0.021031135316721825;0.0025286087982802166;0.0014659504211783278
0.0033688344036494075;-0.009732775091833549;0.003877697485724524;0.016373894328796452;0.00767031602808159;0.008515067470319696
0.005054906670776651;-0.010482121816808354;0.0037111570444381004;0.01090061916395285;0.01113688605282729;0.011875014130806258
0.005919776685948726;-0.009946905266579771;0.0028112036963511616;0.006155549584724186;0.012662171263086108;0.01234450151329884
0.0061062613007014;-0.008346943423633174;0.0015240699354382643;0.0029066438440019117;0.012399329575639427;0.011409540745992541
0.0057987346625683065;-0.005936551001464119;0.00014622451224278544;0.001154484624125734;0.010806740643017903;0.010290413296336254
0.005163050141334331;-0.002987724950596578;-0.001207276933518563;0.00046244451466951063;0.008400898571813812;0.009610512789196576
0.00433306994292222;0.00019541453420345402;-0.0025756285155808687;0.0003619308284259897;0.005557108710518558;0.009592978959919266
0.003419944437868907;0.003297134458614409;-0.004010293954140238;0.0005471789629176525;0.002500854550666098;0.010270788513587389
0.0025153624326635913;0.0060496424422112095;-0.00543827706231802;0.0007718257590858706;-0.0005659198031864377;0.011424052878715072
0.0016865732805066915;0.00827790221162373;-0.006641970885270172;0.0006863002630517619;-0.0034056345996016646;0.01248304052211349
0.00097620891977045;0.009894624907079699;-0.0073638341368986076;-9.95089142410045e-05;-0.005837907474016357;0.01274109234020686
0.000407552177935685;0.01087041369608967;-0.007433318730907369;-0.0017620284445161412;-0.0078270410249473;0.011801080015557349
-1.6370644635854426e-05;0.01122277261753076;-0.00681437914580456;-0.004103349715967054;-0.009392659985255878;0.009843994786594923
-0.00032219375118553806;0.011028822310417756;-0.005578355153446505;-0.00665064533277072;-0.010413529396449898;0.00746578042776595
-0.0005715860636479936;0.010429661728163208;-0.0038792920710715327;-0.008906999330377639;-0.01055188066430426;0.005221111467377947
-0.0008513710693050622;0.009603490739657996;-0.0019629265628373807;-0.010547304255704534;-0.009412352306417057;0.003241534442479521
-0.0012498041815990765;0.008718805272753946;-0.00015739626940912372;-0.011462846874596463;-0.006839107984204965;0.001252289805346123
-0.0018287320558933653;0.007896285660188223;0.0012066934405838869;-0.011694686395435762;-0.0031619677846740288;-0.0009644216309434944
-0.002602260216980289;0.007196555809045103;0.0019184768564113979;-0.01134196057579104;0.0007545787543088211;-0.0030117613107608814
-0.003529942930379244;0.006627708637957433;0.001964805204752204;-0.010503551391238737;0.003710235435097567;-0.003775135243619199
-0.004527222648821739;0.006154099821840865;0.0015083132691997155;-0.009263286168966163;0.00456267625304641;-0.002013703227044908
-0.005490100989841203;0.005697024891592551;0.0007903911951810833;-0.007690564211385412;0.00267399222070096;0.00271928983182146
-0.006329260764182486;0.005136568294540799;2.9724678596461835e-05;-0.005826658004718831;-0.0017642931062638748;0.009514046613491598
-0.007008708300390849;0.0043295731157425976;-0.0006360091643399039;-0.003670461057890254;-0.0076703223376794905;0.016347216364938955
-0.007577635402519867;0.0031466343215259852;-0.0011660087057172855;-0.0012150927803915943;-0.013349194852964562;0.021017898699768472
-0.008174661350837631;0.0015172692879907579;-0.0016046564699423553;0.0014471838307821934;-0.017050892829968883;0.0221785728965171
-0.00898807282745649;-0.0005344128155004446;-0.0020420704686680566;0.004028862862339542;-0.017580947828602318;0.019795132008167498
-0.01018152248092999;-0.0028853116047215027;-0.002554975659058955;0.006090620494803949;-0.014699746107936309;0.014852823265809327
-0.011821083516990107;-0.005352529206042647;-0.0031679026564342527;0.0072599552009020496;-0.009202756050551236;0.008738942293790665
-0.013837960685407543;-0.007751451759363649;-0.003866856054410698;0.007458520061842692;-0.0027147804422427064;0.0027994479483114208
-0.016033818868977874;-0.009921361385530228;-0.004639422570539027;0.006907198820529743;0.0027624574352052415;-0.001889994042753017
-0.018116341391108588;-0.011708080111142766;-0.005484177672214277;0.005907715670015604;0.005481191724088292;-0.00473423380940589
-0.01975643464234565;-0.012958654201821705;-0.006369644967245969;0.004662663878817414;0.004558700613741519;-0.005751379272725957
-0.020658914829419568;-0.013563107535843565;-0.007175238756840851;0.0033143916718611816;0.0003147862275553802;-0.005401614342684605
-0.020621611321949677;-0.013491108285534101;-0.007662032902544586;0.0020694156548634298;-0.005802903242042637;-0.004171905716811631
-0.019556081503524197;-0.012762904684861714;-0.007507643121627405;0.001188976592769725;-0.011701472451639397;-0.0022907230504378155
-0.017472382471374438;-0.011389569125891712;-0.006409310803398263;0.0008511625479887461;-0.015427521830303772;0.00017529889049250488
-0.014452140724626394;-0.009367533409909014;-0.0042118071343988026;0.001053388806600797;-0.01597159724593942;0.0029911005770569066
-0.010626084576411794;-0.00673923391724149;-0.000986709430726843;0.0016309319442557976;-0.013637178213860837;0.005565063065117995
-0.0061627584365963745;-0.0036454853801891154;0.002972830295782625;0.0023245767528499725;-0.009692304218801838;0.007135745627935615
-0.0012748755922401323;-0.00030866179096561105;0.007201731506321084;0.002828303317736181;-0.005559715859385694;0.007206863435314475
0.003766806018475252;0.0030350091204172057;0.011105300670069077;0.0028240479096663276;-0.0021687456979827516;0.0058575021068591835
0.008644297287136844;0.006192304497568577;0.014017265350707788;0.002050448461914187;0.00012549965180837314;0.0036620703701740363
0.013042674693656083;0.00902591742603505;0.015338426796954165;0.0004265650247422308;0.001198578038671667;0.0013120607360080846
0.016708723775854778;0.011441328861515302;0.01474275960993065;-0.0018299672704257526;0.000851266375118394;-0.00074195911890316
0.019477087741429932;0.013376550184603613;0.012329259902475607;-0.0042191879210581405;-0.0011424174896483283;-0.002426984961565999
0.021262876555095733;0.014793700933940725;0.008600882633369951;-0.0061759807567867905;-0.0047139921924876016;-0.00400652407494658
0.022051095257288846;0.01565572306399866;0.004271812460134835;-0.00737422574398777;-0.009239688617018968;-0.005957898493879633
0.021900269833589406;0.015898451478379975;2.132367640493628e-05;-0.007901575699859043;-0.013584646676378643;-0.008746699173101035
0.020947349532203386;0.01543392113590567;-0.0036742628638837148;-0.008186734256255889;-0.016423591934512823;-0.012482861181011535
0.019390655478516435;0.014198495091276245;-0.006583356326376829;-0.008737676973907536;-0.016646550646314352;-0.016651120501077237
0.01744530697934444;0.012215264155616752;-0.00867294250424054;-0.009838316055184582;-0.013689361402571352;-0.02020896054620325
0.015295037073452769;0.009629475009437439;-0.01002594568893054;-0.011344728159685602;-0.007718461548376862;-0.0220863311618369
0.013075240085173584;0.006699215399341821;-0.010741980737036153;-0.012676966302706549;0.00036670806320136454;-0.021738252083986387
0.010894013272396547;0.00374420135200686;-0.010844774531508606;-0.013027046152035522;0.009150482002237252;-0.01933289838720005
0.00885572100571553;0.001066034590969167;-0.01025143002734691;-0.01171113858296224;0.017114807575362604;-0.015481618574819268
0.007047729886586667;-0.0011313570816660998;-0.008836594331809146;-0.008530008820673469;0.023086862530499797;-0.010804762491892187
0.005495950707744747;-0.0027823768572194886;-0.006542039218553515;-0.003983548493022882;0.026472259140470657;-0.005729422408117056
0.004136625380303965;-0.003939472010177097;-0.0034359859776092877;0.0007952098332799536;0.027161129430969395;-0.000644064620636291
0.0028415943737441526;-0.004705208769074027;0.00032468409408772356;0.004436011718169425;0.02527867082535338;0.003865056217293961
0.0014859172338840393;-0.00515860412885931;0.004586139405918133;0.005928953198773481;0.02108143927256819;0.007067551740241206
1.2521769116308364e-05;-0.005324581423351057;0.0092563248700848;0.005114742247036187;0.015096623382595082;0.008444156841678457
-0.0015433771693613963;-0.005209079903128968;0.014275481909482522;0.002762451084809777;0.00827757070939872;0.007966253604002039
-0.0030726654718585132;-0.004864671382056137;0.019512898929763413;0.00018424260556639495;0.0018913098182512151;0.00601324431597382
-0.004428022071745884;-0.004414737888264032;0.024658905224804926;-0.001365929906763606;-0.0028608338000868966;0.0030764191109247645
-0.005452389321763298;-0.0040052625951836835;0.029190315500440336;-0.0011960898373616893;-0.005207041666480127;-0.0004066224610221762
-0.0059991410203992365;-0.0037339056820192744;0.03244426028570926;0.0005850785646422525;-0.004926075896943939;-0.003985877525943575
-0.005956648930734206;-0.003626369238009426;0.033762644960804424;0.0031452463327806125;-0.0022883841618901264;-0.0070959973544937995
-0.005277365930271469;-0.0036699332472032524;0.03263031978752828;0.005324323649588743;0.001983540037707014;-0.009109257483636049
-0.003996527398769927;-0.0038533407770111453;0.028766856243625048;0.006204999842753591;0.006718045199328757;-0.009539757042059975
-0.0022317342799988422;-0.004166054066206905;0.02219342297265096;0.00553092800028126;0.010470321634082003;-0.008267398065208278
-0.00016874853148290636;-0.004563338436714229;0.013298695095815475;0.0037266202837408936;0.011997835818422809;-0.005646661859535171
0.0019587406956884457;-0.004945754179989938;0.0028747670109702888;0.001610654125662328;0.010818550006375001;-0.002414253970516909
0.0038931212218416395;-0.005187929564372609;-0.007937368350794827;8.776137766851775e-05;0.0074533722046293905;0.0005861471121517271
0.0053832483483226825;-0.005197512987754122;-0.017821397341344844;-4.2236115727027625e-05;0.003162650395389884;0.0027097822616650416
0.0062256304718202584;-0.004952186838383991;-0.02554062778629038;0.0017652022167890164;-0.0006484963153186841;0.0036704640146397846
0.0063133738339120555;-0.004487573505774573;-0.030187554849513496;0.005617690861169907;-0.00299617760924746;0.0035178745896323415
0.0056746615215335985;-0.0038625591945157956;-0.031342105071285715;0.011036993287255588;-0.0035768282109761938;0.0025381652781710936
0.004478132203257121;-0.0031510168300979244;-0.029104136223564007;0.01694783012441465;-0.0026767007553266083;0.0011505757846640933
0.0029966923002502518;-0.0024750984692334566;-0.024032499895423866;0.021838057856060834;-0.0009029923330589307;-0.00024850338543505043
0.001536718078956037;-0.0020420716239792683;-0.017046670614375946;0.024077445702060087;0.0010581925756481152;-0.0015098927823412483
0.00034705388274514304;-0.0021330785823894414;-0.00930318640372721;0.0223847108669394;0.0025947340110058902;-0.002861784962837491
-0.00046496936452820273;-0.0030320144006327284;-0.0020043857071774837;0.016367558976988973;0.0032920094730172164;-0.004762719131453799
