MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8
-0.0025624608966291784;-0.002816942934425895;-0.0020351230280530176;-0.0023796773883923397;-0.00037475008376804076;-0.00011817612346284887;0.004918617621146688;-0.000822053748518348
-0.0029081553836561302;-0.0030844238835624183;-0.0022568194408586493;-0.0026388196656103166;-0.00042399667712813747;-0.00016369941261770425;0.005442547008299754;-0.0008754549535366634
-0.0032311152583347187;-0.0033212252385258234;-0.0024584909657944802;-0.0028800234983231325;-0.00047090032327504194;-0.00021242396725304754;0.005916456923679318;-0.0009190314474828706
-0.0035284229104837216;-0.003526705547983948;-0.002639342758669555;-0.0031019034227951587;-0.0005148759379625269;-0.0002636183982219682;0.006340128534714247;-0.0009527389632174347
-0.0037974540061305137;-0.0037006578682757256;-0.002798793827588117;-0.0033033159738427194;-0.0005553935710060156;-0.00031651988247017725;0.0067137725279290935;-0.000976707525043549
-0.004036029028657332;-0.00384340135935875;-0.0029365348656225088;-0.0034835417298093117;-0.0005920764543930002;-0.00037043653116699236;0.0070381210148850295;-0.0009912731623223409
-0.004242287492021423;-0.003955660288085539;-0.0030524415475866352;-0.0036420172504856452;-0.0006245477336015696;-0.00042459106989688585;0.007314175322092543;-0.0009969057119844223
-0.004414508120675327;-0.004038346729453775;-0.0031464636569698877;-0.003777962512682772;-0.0006522329578482308;-0.0004779310812542541;0.007542931027582484;-0.0009941103044426212
-0.004551492793199624;-0.00409275709819783;-0.003218807851877526;-0.003890940797409734;-0.0006746898503436881;-0.0005294889478326397;0.007725818253035702;-0.0009835367497677153
-0.004653121985323136;-0.004121007166161245;-0.003270201875222981;-0.003981759751999217;-0.0006921039519520526;-0.0005788924908170989;0.007865277262994456;-0.0009661651789654533
-0.004719705631552815;-0.004125593851676965;-0.003301532164701188;-0.004051417724368319;-0.0007046794714334618;-0.0006257249419780121;0.007963814582513003;-0.0009430506956908402
-0.0047507686012661235;-0.004108301842635384;-0.0033132071271504246;-0.004099030656905274;-0.0007115154953529879;-0.0006683995396665089;0.008022543537706883;-0.0009148356012290816
-0.004746294121086757;-0.004070858854838719;-0.0033058062197791464;-0.004123768018264317;-0.0007117604049845471;-0.0007054169200708038;0.008042882113481004;-0.0008821630413178767
-0.004709489187669069;-0.00401721758876304;-0.0032814851692455856;-0.0041295156660067465;-0.0007071811446187627;-0.000737991539971261;0.008029789490471433;-0.0008467093038867603
-0.004644491712770182;-0.003952323968278033;-0.0032427360795443602;-0.004121361177160406;-0.000700068920574228;-0.0007677858887626463;0.007988481620995434;-0.0008103782583415975
-0.004550083856964534;-0.003876907098717701;-0.0031891513399467143;-0.004095092318686632;-0.0006874614488497771;-0.0007910265553493328;0.00791693854735327;-0.0007729146473166292
-0.004423596242842596;-0.003789191076929197;-0.0031195378798139608;-0.004043132849512305;-0.0006647830971170792;-0.0008025340893375597;0.007811721064652438;-0.0007332128673994804
-0.004274743985941322;-0.003696067113543676;-0.0030390399447661736;-0.003977695657938174;-0.0006386684804887406;-0.000808865447887385;0.007684648342990624;-0.0006945227900617984
-0.004119110930218501;-0.0036108444987043393;-0.002955556771262776;-0.0039213122936598175;-0.0006209973208559537;-0.0008215974469239229;0.007552635092577947;-0.0006623301106368311
