MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9
6.688013351982109e-06;-0.00149643084238945;-0.001063646768902564;8.202058442341722e-05;-0.000725349463972929;-0.0015938045641795972;-0.0003176389413800194;-0.00029380749685611825;-0.0006466204595938596
3.456949994049683e-05;-0.0015851809684038142;-0.0010697853267005004;0.00011099620639395819;-0.0007289189349789983;-0.0016559745721511625;-0.0003354534176132011;-0.00034934765155126944;-0.0006240737804808827
7.367994757455564e-05;-0.001655682254216053;-0.0010582295205832143;0.00013163986024306379;-0.0007247600529741597;-0.0017076984027959421;-0.00035004567941028156;-0.0004042945601465022;-0.0005957805268676665
0.00012321073607389198;-0.0017065391664914662;-0.0010298462091317463;0.00014288399798693198;-0.0007129625800462605;-0.0017484426890213658;-0.0003610005899383243;-0.0004576550157695502;-0.00056238487502432
0.00018156385777486398;-0.0017373621933164203;-0.0009861976597686421;0.0001434033486537151;-0.000694069624064104;-0.0017788317504744615;-0.0003685079916969493;-0.0005090157129841869;-0.0005248647102954138
0.00024696263406149237;-0.0017481253237630005;-0.0009292933508027595;0.00013210355262367241;-0.0006687215979380637;-0.0017996325276362997;-0.0003727740502177817;-0.000557920973228296;-0.00048426124083593604
0.0003184353524505643;-0.0017379681696589413;-0.0008609059330703713;0.00010911824468399512;-0.0006370366087825258;-0.001809758207753058;-0.00037293538467773484;-0.0006027794763522554;-0.0004411634325732911
0.000394736845274333;-0.0017064345096351582;-0.0007828920544630495;7.497472624169255e-05;-0.0005992522539710971;-0.0018081361350396551;-0.00036817231128621414;-0.0006420895869178497;-0.00039615026540853413
0.00047220152632866473;-0.0016562100650797087;-0.0006985588733348354;2.8399790827653695e-05;-0.0005570987247769636;-0.0017982020545479515;-0.0003601886176133703;-0.0006769939070428478;-0.00035088691773963766
0.0005468590102322882;-0.0015908463550583164;-0.000612012787571633;-3.2178915772462103e-05;-0.0005125769455953244;-0.0017845125323250597;-0.0003511897298345209;-0.0007090728242779748;-0.000307267929328197
0.0006194459525904276;-0.001508547177561735;-0.0005249731013060613;-0.00010372649758929827;-0.0004648022039963338;-0.0017626281966256713;-0.00033830363159326497;-0.0007346232916905652;-0.0002648878074349391
0.000691748672062998;-0.0014060609299803924;-0.0004375145170761753;-0.00018111180371004317;-0.0004121015296190832;-0.0017248414436343276;-0.0003170924573888939;-0.0007485861269755689;-0.00022243991361261146
0.000755549044964832;-0.0012923737615379864;-0.00035476159279893433;-0.00026794912565575513;-0.00035897588861401894;-0.0016824891898701017;-0.0002939324319561155;-0.0007573277344313197;-0.0001832404543629849
0.0007990142598268077;-0.0011822149869895554;-0.0002860419507107785;-0.0003728201552724233;-0.00031254434942393325;-0.0016568179014661885;-0.00028025869151176427;-0.0007720918281294534;-0.00015296302774072976
0.0008313314020520363;-0.0010657809116365756;-0.00023027768511796527;-0.00048567713760632223;-0.0002671225655128371;-0.0016300205054093583;-0.00026532500336739546;-0.0007808223684594761;-0.00012747806461354023
0.0008727229202109657;-0.0009181237212303813;-0.00017551387804067356;-0.0005826325106316825;-0.00020955104136499854;-0.001557692520532269;-0.00022459067002224902;-0.0007581365597415073;-9.590873026373279e-05
0.0009006440504811285;-0.0007648596080064047;-0.00012980617624470795;-0.0006770480487626123;-0.0001527682036802336;-0.0014749210510672068;-0.00017896821041829618;-0.0007268167890607687;-6.695161494819622e-05
0.0008635908768634459;-0.0006712561499923764;-0.00012641557145557636;-0.0008166583777273672;-0.00012913736652173975;-0.0014846564044716298;-0.00018529534243968819;-0.00074523382160638;-6.605158018899447e-05
0.0007979151096362396;-0.0006003588236866654;-0.00015850769704916788;-0.0009743250441021078;-0.00011784495975028455;-0.001529736910156713;-0.00020860098964509106;-0.0007744042739950508;-7.884505616692812e-05
0.0008150284718289313;-0.00041596652475947197;-0.00015868113132664824;-0.0010388171229933328;-4.879444710516581e-05;-0.0013853151914638975;-0.00012429623208371488;-0.0006859481182282798;-4.915874322301677e-05
0.0008505579699552413;-0.00018541545799414505;-0.00013520833261221267;-0.0010466098213497387;4.205682257247862e-05;-0.0011438889092171807;9.1455024229688e-06;-0.000546689397436968;6.654993643880739e-07
0.0006561538710758586;-0.0002159519758659148;-0.00023490654225281573;-0.0012345267379848042;-9.750366792669426e-07;-0.001300114479921676;-8.374576202251627e-05;-0.000641971560852716;-5.1554670367028464e-05
0.0003334050664985133;-0.0004138877105869177;-0.00046140934122658076;-0.0015528856877377458;-0.0001238781751514654;-0.0017282480983102906;-0.00031859269121889725;-0.0008718612210256167;-0.00017423362405130535
0.0004275095349602281;-0.00011538427384382048;-0.0005009245910377837;-0.0014836392582921415;1.3299772545869532e-05;-0.0013553668826280978;-9.637923849169672e-05;-0.0006151150373305578;-0.00010035835020049655
0.000801102964609524;0.0005699618528764943;-0.0002985826422978287;-0.0010538007070221974;0.0003441535449104047;-0.00029703921387999203;0.00048740378816489047;1.4555801173539133e-06;0.00014279655891916358
0.00026137448970303494;0.00019051461750673628;-0.0005171877757473713;-0.0013847814252998236;0.00012529039760586283;-0.0008813540392719004;0.00012479264987132;-0.0003846841934677041;-2.2552181516914675e-05
-0.0011015287276099804;-0.0012764215288610648;-0.0013798403170265515;-0.002628343378195704;-0.0006336223926944967;-0.003262247681568527;-0.0012135518566507963;-0.0017480204359036481;-0.0006371370349901032
-0.0005218052813418823;-0.0004764279013758896;-0.0014251138400085991;-0.002164227266704254;-0.00019551006232811254;-0.002138661188145298;-0.00049798482126102;-0.0009149516647202958;-0.0003678353555645148
0.0034191908437562245;0.0046870005614042904;0.0005532090535067187;0.0023568695719072834;0.0025614275433568042;0.005814489664940654;0.004262957774022648;0.0041072180599488;0.001693535981858785
0.0069256032584390755;0.009853528066382867;0.0026169097752805283;0.00873081851086975;0.005525262024483741;0.013580132031054482;0.009350558737082206;0.009384993782902378;0.003849570607750096
0.005586903402161789;0.008937728521048132;0.002115816056191101;0.011882373982873243;0.0054829326011264865;0.012393316099610687;0.009263825885390126;0.009153455315640609;0.0035599477422865724
0.001138872903132448;0.0029080722362160175;0.0009421476031879681;0.009059916907355867;0.0022108073346225315;0.006266405319980516;0.0041642723952100905;0.003367299257072;0.001108557985502589
-0.0013117623822381025;-0.0016858692693800337;0.003203010828848261;0.0019168344030328676;-0.0017579194674943422;0.005960498106450769;-0.0009251169325612699;-0.003017731747989586;-0.0006625975392653614
-0.0006538822035293502;-0.0017286441539466695;0.007022594377382166;-0.00440488886003618;-0.004596845471748189;0.011013669346957525;-0.0026753917890462407;-0.006601905342439189;-6.3531177452804e-05
0.00026963783354389925;0.00010207107084449887;0.0057825438278719735;-0.004719962361928525;-0.00631196315157589;0.011114184773735727;-0.0016815665390779676;-0.0077358259716302285;0.001727770351942025
