MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9
-0.007425037103253867;0.0056781028662668785;0.0019389500572367247;0.008478867747287781;0.003199550939292771;-0.007775573946303329;-1.857084962800924e-05;0.004666510071397607;0.005801483096187689
-0.00962975460091015;-0.007500038320518188;-0.003468054020742862;0.003115949637060065;0.01534776748397116;0.0020904880823972086;-0.007982033986593785;0.0071246836324723485;-0.00031383167228424237
-0.0059261026359670186;-0.010310299200857844;-0.00033763028509122776;0.001622919552209184;0.018805245478587036;0.017386703070678886;-0.008878631536781145;0.00870945889278237;-0.006972789051196044
-0.0006816412753883013;0.0030744718295663332;0.0029990636210811467;0.002820774028853676;0.014465493452657545;0.017286043628806674;-0.010188995322386752;0.010608221169359602;-0.0014608042348868186
0.0028173121869356364;0.012313347454790251;-0.002249465539537309;0.0017404012468155983;0.0056934889718855035;0.0038175683655750055;-0.009424601616533392;0.005736931134291112;0.007478243600544977
0.0040913452648596105;0.004593202321326174;-0.014553209809155242;-0.0034677705271540693;-0.0033717734331232766;-0.0060745283957883865;-0.00014989358801453722;-0.010666570545892127;0.004862211660138566
0.004866631871905068;-0.004246001792024664;-0.021037498186468873;-0.007713957655181874;-0.008960339695674826;-0.006737196216002762;0.014061201170521292;-0.026772239407007705;-0.004094283806841279
0.0048833540092839385;-0.0020659116150359216;-0.010014762010428745;-0.0030131809911434185;-0.009371142164619026;-0.006132280602934754;0.02055256882135956;-0.023664568389240585;-0.0046377401404418825
0.00013837927431653135;-0.0010473985746694509;0.012278582275475285;0.009834198647600781;-0.00557627753988852;-0.009346310929157657;0.009855612784148812;0.0005554816872266223;0.001969577736484682
-0.009780636063603756;-0.007386032466143065;0.024069721707724298;0.01725215715155217;-0.0007970991895587099;-0.01165148597686436;-0.011748714311412825;0.02534133601711916;0.0037671484785054402
-0.017257634054983442;-0.008644901636798898;0.012539568010480126;0.009936653991572272;0.0011549334111600063;-0.006798527466727773;-0.0231786136113908;0.029611105402198728;-0.00010354937373463232
-0.01658319649559996;-0.00286187886252721;-0.008593114953027796;-0.002250566669839274;-0.0005883016674227345;0.0028452784923243017;-0.012896240536926468;0.014958510862585352;-0.00035521857772915545
-0.012778706719102069;-0.0019056591715058094;-0.013115031199839543;-0.004891879641272936;-0.002101247497227395;0.006694625991495872;0.003284357499192065;0.0006197136588403293;0.005256813965739236
-0.013439832330226742;-0.005531065826745183;0.004982672584187511;0.0004361254797078668;0.0002292916823385916;-0.0003847501864013718;0.005291000804076441;-0.002442570921144534;0.009160748588453133
-0.017399699672198794;-0.005857372814558827;0.02143562523527274;0.0022856202474087987;0.0040928532500590096;-0.00851890048977687;-0.0024133633213093445;-0.0013197876404980734;0.006477081849496344
-0.01662733112816744;-0.006653736847841449;0.012042291162393684;-0.0029717826161817225;0.0051443182194013766;-0.006808044833919325;-0.004047631108244263;-0.00455006879888239;0.001406414963801435
