MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8
-0.01564380023834732;-0.008341370679933006;0.012499392634034044;0.0039416404412646044;7.923307515360936e-05;0.0071653780462390135;-0.0014625599308890232;-0.005690642779811186
-0.013213186203274491;-0.007184499538652747;0.00770847890211695;0.002966475431757882;0.006655388770881651;0.0056741147156262675;-0.0024733076250983066;0.005531818962687474
-0.010460164849929602;-0.0059757769872184185;0.0020684723733855816;0.002209370082435179;0.010111224933639551;0.00217175425038379;-0.0043826800238525344;0.014212762656907236
-0.008065062382597804;-0.004620837596350502;-0.00356199071038686;0.0011900711990938822;0.010270780582401086;-0.0025238015852457234;-0.005964245634331229;0.01734323901954597
-0.006546090070176913;-0.0032440038838042994;-0.008366885196503566;-0.00018853149755656155;0.007970269194660843;-0.0076095005811796426;-0.006425119992927581;0.014506721588956268
-0.006130413018830313;-0.0021041014367128336;-0.01163195152477491;-0.0015164553030338182;0.004417386990217499;-0.012365738628536634;-0.005642854922041676;0.007622452770235661
-0.006735883936370997;-0.0014603731267486659;-0.012869623990423547;-0.00217351702903485;0.0007230981892444542;-0.016106007009286334;-0.003882670923708053;-0.00030605006587958904
-0.008054654306176542;-0.0014601733090714756;-0.011963818065014429;-0.0017782516302384235;-0.002274081987122164;-0.018124269520315327;-0.0013759721807372878;-0.006669165062867485
-0.009682536212086479;-0.0020888563513218254;-0.00923182194813421;-0.00044083369850882577;-0.004070965938491357;-0.017767958099696116;0.0018245480750992448;-0.010149489532326144
-0.01123003850391413;-0.0031882558141352927;-0.0053562906170321264;0.001329036229929649;-0.004580932108776984;-0.014710680564774708;0.005606551057883677;-0.010699835160449069
-0.012381699743237887;-0.0045209712166671455;-0.0012345612946847843;0.002925798325114302;-0.004141777213989565;-0.009312570559593778;0.009416232075805686;-0.00891229318826452
-0.01290887901081789;-0.005838525366963122;0.0021852010779245916;0.0039061848885858096;-0.0033024438263883683;-0.002764478338046359;0.012104195252377466;-0.005451505318339596
-0.012663500996841198;-0.0069187402324864195;0.004073337171155643;0.004062154156999154;-0.0024512818111545732;0.0032289512618445928;0.012245688619306284;-0.0010087383117888234
-0.01158201587531857;-0.007571102324827167;0.003931917811179956;0.003375596752937662;-0.0015876742561305418;0.00712703872347685;0.008888167271013759;0.0033840473632830072
-0.009710003946932009;-0.007636412236781962;0.0018317851503843652;0.001999804210447569;-0.0004815898990705402;0.008176004142514248;0.002348541927900127;0.006283744197660129
-0.007227167897752347;-0.006999851422379754;-0.001472213913840491;0.0003095521161323651;0.0009122676998096768;0.006615313141386062;-0.005493207452280394;0.006406519108318114
-0.004438117720875659;-0.0056099703229540625;-0.004731023258185719;-0.0010919944092290935;0.002232083640557436;0.0034528267304414382;-0.01177455187447141;0.0035270037513888126
-0.001716314662352249;-0.0034888776111553473;-0.006710103918554236;-0.001559563988387936;0.002969138060236656;2.8236785283640498e-05;-0.013934556664460486;-0.001105704823034356
0.0005746879014049233;-0.0007336159099173166;-0.0067590730254148456;-0.0007806597597312755;0.002975893273857115;-0.002453768927266931;-0.011001182761360528;-0.005363722957367448
0.0021471382539179555;0.0024882957245706025;-0.005086939646076938;0.0009103437216094207;0.002674080912642198;-0.0033010002951545975;-0.004135306445246635;-0.007513472647519794
0.002827979774763889;0.005957068640906123;-0.0025900182663642413;0.0025832631072794402;0.002704151944673395;-0.002470588925783233;0.003841459848805289;-0.007208683445871101
0.0025800818075185895;0.009429702187665921;-0.000386530262491602;0.0031348806864428392;0.0033426490225342553;-0.00041567932337697994;0.009662928704535216;-0.0054758810324160205
