MU_1;MU_2
0.00221895060102007;0.0066207316411780025
0.0017364670072513536;0.0004548613013956119
0.0012132774225080657;-0.009610602132668967
0.00021595873811632425;-0.021031511096089587
-0.001415509215797899;-0.030427377317301458
-0.003402561910409045;-0.03518854262686547
-0.005153794449555447;-0.03454148690058123
-0.006070360471049886;-0.02952015983792943
-0.005788892846949619;-0.022124247274376833
-0.004229557690193536;-0.01436256901012874
-0.0015326427107858964;-0.007674062980369195
0.0019666534542558604;-0.0028013523988100197
0.005716722861681862;2.483080711514041e-05
0.009012058180243048;0.0007737125424426263
0.011210876526924056;-0.0006108823240340496
0.011995302996058903;-0.004160736777683291
0.011490756246829688;-0.009535151401200086
0.010176002031692381;-0.015591013664618127
0.008659315235808875;-0.020267806774537128
0.007436909362555937;-0.021133517698821172
0.006718575979128054;-0.01653360019431403
0.0063748499121888775;-0.006733443970310888
0.006028679442449231;0.005763213907497756
0.005252251658464792;0.01711756378729241
0.0037643858115037083;0.023884530407556854
0.0015238027449075728;0.024595041848377183
-0.001309286306373047;0.020302617185558074
-0.004484154484367428;0.01387265393754719
-0.007756846499749575;0.008522756919085214
-0.010924897890594226;0.006422865836907284
-0.013808437169561863;0.00796275281527024
-0.01622169247721861;0.011854070938544192
-0.017974990726812728;0.015848568975339806
-0.01891458950553173;0.01768149433375686
-0.01897330022807656;0.01588698167879048
-0.01819492227672202;0.010281584126562958
-0.016713586393562865;0.0020613319675922832
-0.01469680954440002;-0.006482331364216712
-0.012281591379276922;-0.012633748783553382
-0.009540624355176303;-0.01423151536834929
-0.0065041429089104244;-0.0106206633893913
-0.0032280374885787053;-0.0030746907781805982
0.00013999416118688188;0.005624079912664146
0.003350459680737997;0.012303431379232465
0.006111765044354202;0.014711728863306395
0.008178054945634734;0.012431487473072387
0.009404270324064653;0.006975371093145293
0.009741367760475942;0.0009790927598118707
0.009198346847234602;-0.0031539575855192487
0.007820794532718719;-0.004430883875954084
0.005710435538105239;-0.003560915656142934
0.0030630398215331653;-0.0021933757415512536
0.0001759874122311375;-0.0016522965170887392
-0.002602713001550568;-0.00203637906147847
-0.004961786495593922;-0.002247209026142121
-0.00669616717240897;-0.0008514078496710491
-0.007720757946184447;0.002848000877302484
-0.008036889712025276;0.008220785957734806
-0.007691456609233413;0.013516846737383742
-0.006762269198447128;0.016703648496753317
-0.005373157280046215;0.016455222684616844
-0.003713009934519812;0.012776360374235402
-0.0020206547586395156;0.006969436808591408
-0.0005190421687810843;0.001012423601382376
0.0006672555324669331;-0.003307686627994989
0.00154662127864426;-0.005096215291212426
0.0022157721201667073;-0.004587458686410988
0.002777048251071764;-0.002842567011987241
0.0032916207037567615;-0.0011032353102043008
0.003792927396820345;-0.00017436251711065368
0.004310166470841946;-0.00017052733453010632
0.00484939991845949;-0.000706934920719093
0.005352852094139526;-0.001313938187725306
0.00570308681966578;-0.0017365163937262298
0.005791920822358153;-0.0019413081107243365
0.005595745919731054;-0.001939300383267838
0.005189181194810269;-0.001669514012417748
0.004693424632356348;-0.0010735079779203402
0.004213445852742956;-0.0002786507660243102
0.003810967437899588;0.00029886024888127363
0.0035106633129679825;6.946219269596695e-05
0.0033071633964602857;-0.001408680447504475
0.003157460968157733;-0.004079808120543902
0.0029774593103496744;-0.007255658894291025
0.00266853616776108;-0.009826869790271697
0.0021709698979226694;-0.010711165134811844
0.0015087665267149834;-0.00926003038018672
0.0007899669264182824;-0.005426392493757136
0.00015576995640422062;0.0002619799732062809
-0.00029502162189527954;0.006778028800054904
-0.0005598735046614743;0.012731306769717678
-0.0007246367976259379;0.01672250892005392
-0.0008952919315060718;0.0179165208537365
-0.0011223259022090635;0.016489656358158796
-0.0013816477023203698;0.013524928513371996
-0.001628184465484427;0.010324157696509358
-0.0018709052291550994;0.007627819856725682
-0.002190661227051079;0.005337147923458604
-0.0026667181177586737;0.0028949166094472453
-0.0032664043496981993;-7.065707287513602e-05
-0.0038058588496020646;-0.003387539743673549
-0.00404425786487083;-0.0064881395207555285
-0.0038541140576745553;-0.008844907278932597
-0.0033257399614193984;-0.010308140239278467
-0.0027070133489467954;-0.011119952734666955
-0.002221353272394795;-0.011631580257916767
-0.0019147650591483727;-0.011910634567534184
-0.0016556428114042586;-0.011497829196729705
-0.001279289152880624;-0.00956836565442289
-0.0007528143244757003;-0.005557203085264702
-0.00022802154788733377;8.89311323306037e-05
5.266569340322988e-05;0.0056665790997143944
-8.413953514241351e-05;0.008918196177406102
-0.0006354967182445955;0.008416734172217596
-0.00142205125578013;0.00467802805211691
-0.0021631778614049305;6.053015298344899e-05
-0.0025661319486904896;-0.0026382411660720194
-0.002396769156842614;-0.001958621174466306
-0.001530767165207429;0.0013101823046133133
1.0886154528224715e-05;0.004673463633830064
0.00204445255129787;0.005499077706377032
0.004233215468338808;0.002594735354531037
0.006148212596276488;-0.003088727588311896
0.0074031780993969055;-0.008932242842271624
0.007829783814800664;-0.011974453458491447
0.007573777411498687;-0.01035909619242095
0.006992254867614663;-0.004174680886569627
0.006379999789612016;0.004650797818852033
0.005730758661567855;0.013222372445855219
0.004744412880628485;0.018823388244006856
0.0030867451746006656;0.0198309925138735
0.0006924252031015734;0.01611170080968748
-0.00211804014760658;0.008889543628220075
-0.004768868331589287;0.0002688921611051434
-0.006696556826259222;-0.00739269633742209
-0.007597417890284919;-0.01213798744222741
-0.007548300597471422;-0.012969177097337761
-0.006962819023644626;-0.010115376485813525
-0.006408689742747954;-0.004829693686713061
-0.006368794213881138;0.001214016828086866
-0.007054547988944038;0.0065543468420955564
-0.008350435733419228;0.01023527598969446
-0.009903057469763901;0.011732403761867162
-0.011311244074345023;0.010809940267029836
-0.012339532527386439;0.007583165780911071
-0.013051090681982366;0.0027446561533254997
-0.013753682334355508;-0.002376236873109071
-0.01473106035656206;-0.006218270633387624
-0.015900480925274053;-0.007754718670538783
-0.016666626180656514;-0.0070735973567161775
-0.01615478373390318;-0.005242356543967356
-0.013701729696281697;-0.0035289292096420356
-0.009233985515974043;-0.0026656252826741966
-0.0032557733464698597;-0.0027794252413384556
0.003472834956102347;-0.003909155300531475
0.01025322302460094;-0.006449559144167112
0.01656147502965213;-0.010985312520219665
0.022020399489587165;-0.017597775311312014
0.02637904930849045;-0.025231958450973976
0.029529398366733246;-0.0317240274340763
