1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
64386.0;50337.0;45500.0;44239.0;49282.0;42782.0;49659.0;50928.0;45163.0;46012.0;42547.0;43952.0;45219.0;43442.0;50338.0;45395.0;48839.0;45978.0;45199.0
64520.0;50391.0;45556.0;44261.0;49344.0;42903.0;49789.0;50951.0;45241.0;46053.0;42599.0;44022.0;45289.0;43492.0;50358.0;45474.0;48886.0;46020.0;45227.0
64550.0;50448.0;45719.0;44427.0;49392.0;43090.0;49844.0;51025.0;45287.0;46088.0;42713.0;44075.0;45335.0;43522.0;50384.0;45577.0;48946.0;46127.0;45329.0
64621.0;50698.0;45765.0;44533.0;49458.0;43154.0;49982.0;51155.0;45310.0;46243.0;42742.0;44229.0;45429.0;43571.0;50469.0;46045.0;49004.0;46173.0;45387.0
64692.0;50765.0;45791.0;44563.0;49506.0;43210.0;50032.0;51221.0;45381.0;46273.0;42794.0;44386.0;45479.0;43687.0;50675.0;46182.0;49036.0;46203.0;45497.0
64790.0;51149.0;45821.0;44597.0;49641.0;43324.0;50331.0;51244.0;45455.0;46293.0;42920.0;44521.0;45500.0;43717.0;51062.0;46255.0;49062.0;46274.0;45557.0
64838.0;51181.0;45927.0;44654.0;49727.0;43370.0;50362.0;51288.0;45509.0;46316.0;42944.0;44556.0;45557.0;43774.0;51111.0;46442.0;49179.0;46413.0;45617.0
64942.0;51204.0;45947.0;44717.0;49929.0;43445.0;50391.0;51322.0;45539.0;46438.0;42979.0;44665.0;45640.0;43861.0;51133.0;46594.0;49506.0;46532.0;45681.0
65011.0;51365.0;45983.0;44796.0;49950.0;43569.0;50492.0;51357.0;45901.0;46527.0;42999.0;44687.0;45716.0;43969.0;51177.0;46703.0;49549.0;46686.0;45721.0
65064.0;51406.0;46008.0;44829.0;50019.0;43639.0;50649.0;51415.0;46029.0;46550.0;43051.0;44739.0;45752.0;43998.0;51207.0;46727.0;49659.0;46767.0;45784.0
65116.0;51471.0;46131.0;44993.0;50210.0;43857.0;50734.0;51487.0;46056.0;46643.0;43108.0;44854.0;45972.0;44037.0;51251.0;46769.0;49686.0;46826.0;45844.0
65172.0;51520.0;46191.0;45117.0;50261.0;44064.0;50762.0;51606.0;46131.0;46663.0;43298.0;44889.0;46025.0;44117.0;51385.0;46878.0;49889.0;46885.0;45907.0
65247.0;51664.0;46250.0;45144.0;50334.0;44137.0;50831.0;51644.0;46164.0;46788.0;43410.0;44921.0;46061.0;44280.0;51504.0;47042.0;50198.0;46928.0;46009.0
65296.0;51746.0;46422.0;45284.0;50357.0;44253.0;50911.0;51753.0;46266.0;46849.0;43449.0;44950.0;46086.0;44413.0;51609.0;47132.0;50253.0;47073.0;46076.0
65349.0;51837.0;46467.0;45406.0;50395.0;44294.0;50951.0;51798.0;46293.0;47212.0;43591.0;44973.0;46251.0;44522.0;51643.0;47192.0;50275.0;47135.0;46096.0
65378.0;51870.0;46507.0;45442.0;50498.0;44438.0;51008.0;51840.0;46484.0;47240.0;43625.0;45005.0;46353.0;44585.0;51825.0;47246.0;50322.0;47193.0;46138.0
65426.0;51978.0;46529.0;45470.0;50582.0;44498.0;51280.0;52055.0;46510.0;47395.0;43657.0;45034.0;46613.0;44624.0;51877.0;47529.0;50347.0;47267.0;46200.0
65494.0;52024.0;46585.0;45606.0;50690.0;44528.0;51321.0;52131.0;46534.0;47737.0;43796.0;45070.0;46657.0;44800.0;51991.0;47613.0;50371.0;47297.0;46269.0
65542.0;52061.0;46730.0;45667.0;50782.0;44573.0;51360.0;52166.0;46692.0;47766.0;43863.0;45108.0;46680.0;44977.0;52195.0;47729.0;50417.0;47430.0;46381.0
65568.0;52095.0;46753.0;45843.0;50834.0;44760.0;51503.0;52231.0;46729.0;47789.0;43985.0;45231.0;46708.0;45019.0;52316.0;47750.0;50575.0;47471.0;46422.0
65645.0;52117.0;46816.0;45863.0;50920.0;44801.0;51699.0;52260.0;46875.0;47903.0;44121.0;45287.0;46755.0;45043.0;52355.0;47837.0;50603.0;47566.0;46498.0
65795.0;52144.0;46841.0;45909.0;51032.0;44883.0;51728.0;52305.0;46911.0;48015.0;44264.0;45382.0;46821.0;45102.0;52386.0;47865.0;50829.0;47641.0;46546.0
65819.0;52194.0;46877.0;45980.0;51115.0;44906.0;51819.0;52352.0;47016.0;48165.0;44335.0;45428.0;46923.0;45135.0;52437.0;47921.0;50855.0;47739.0;46750.0
;52273.0;47030.0;46223.0;51195.0;44950.0;51874.0;52613.0;47135.0;48193.0;44366.0;45489.0;47011.0;45229.0;52539.0;48047.0;50918.0;47784.0;46982.0
;52325.0;47132.0;46274.0;51360.0;45027.0;51934.0;52684.0;47189.0;48312.0;44453.0;45562.0;47035.0;45282.0;52580.0;48127.0;50961.0;47844.0;47014.0
;52367.0;47219.0;46379.0;51481.0;45052.0;51987.0;52816.0;47232.0;48332.0;44473.0;45588.0;47061.0;45308.0;52808.0;48155.0;51002.0;47865.0;47044.0
;52392.0;47341.0;46425.0;51558.0;45072.0;52009.0;52933.0;47363.0;48357.0;44554.0;45646.0;47085.0;45331.0;52933.0;48190.0;51047.0;47905.0;47082.0
;52548.0;47364.0;46631.0;51594.0;45109.0;52171.0;53310.0;47418.0;48420.0;44676.0;45733.0;47226.0;45484.0;53061.0;48216.0;51291.0;47940.0;47124.0
;52600.0;47532.0;46651.0;51629.0;45218.0;52238.0;53454.0;47631.0;48450.0;44700.0;45884.0;47265.0;45559.0;53088.0;48241.0;51431.0;47972.0;47181.0
;52651.0;47581.0;46698.0;51685.0;45266.0;52284.0;53577.0;47656.0;48512.0;44732.0;45957.0;47364.0;45710.0;53120.0;48315.0;51519.0;48148.0;47297.0
;52722.0;47660.0;46761.0;51739.0;45304.0;52476.0;53608.0;47719.0;48605.0;44783.0;45998.0;47448.0;45743.0;53165.0;48344.0;51546.0;48434.0;47405.0
;52775.0;47855.0;46799.0;51760.0;45631.0;52576.0;53731.0;47751.0;48879.0;44883.0;46025.0;47497.0;45774.0;53243.0;48405.0;51658.0;48472.0;47456.0
;52811.0;47903.0;46918.0;51781.0;45667.0;52635.0;53946.0;47793.0;48969.0;44947.0;46080.0;47520.0;45876.0;53287.0;48447.0;51728.0;48582.0;47520.0
;52832.0;47963.0;47065.0;51824.0;45709.0;52661.0;53997.0;47834.0;49026.0;44988.0;46119.0;47558.0;45944.0;53399.0;48490.0;51779.0;48639.0;47593.0
;52900.0;47997.0;47103.0;51850.0;45736.0;52734.0;54062.0;47863.0;49199.0;45024.0;46146.0;47617.0;45970.0;53513.0;48558.0;51862.0;48660.0;47645.0
;52956.0;48062.0;47193.0;51963.0;45767.0;52871.0;54127.0;47923.0;49221.0;45255.0;46397.0;47731.0;46033.0;53562.0;48618.0;51924.0;48689.0;47717.0
;53034.0;48195.0;47243.0;52030.0;45871.0;52901.0;54200.0;47979.0;49365.0;45358.0;46423.0;47777.0;46072.0;53637.0;48646.0;51971.0;48728.0;47762.0
;53090.0;48222.0;47269.0;52112.0;45994.0;53009.0;54399.0;48085.0;49471.0;45412.0;46555.0;47838.0;46103.0;53912.0;48785.0;52026.0;48753.0;47782.0
;53239.0;48247.0;47297.0;52132.0;46030.0;53079.0;54425.0;48175.0;49516.0;45475.0;46695.0;47983.0;46332.0;54038.0;48811.0;52178.0;48784.0;47889.0
;53615.0;48354.0;47361.0;52161.0;46070.0;53136.0;54552.0;48383.0;49546.0;45495.0;46742.0;48060.0;46390.0;54068.0;48844.0;52269.0;48826.0;47919.0
;53762.0;48464.0;47401.0;52186.0;46139.0;53193.0;54650.0;48510.0;49676.0;45576.0;46777.0;48097.0;46410.0;54148.0;48872.0;52289.0;48889.0;47990.0
;53836.0;48579.0;47494.0;52220.0;46209.0;53257.0;54678.0;48681.0;49702.0;45752.0;46834.0;48260.0;46530.0;54171.0;48972.0;52350.0;48920.0;48048.0
;53950.0;48616.0;47551.0;52287.0;46252.0;53456.0;54860.0;48729.0;49857.0;45811.0;46979.0;48335.0;46668.0;54247.0;49011.0;52453.0;48996.0;48069.0
;53988.0;48746.0;47573.0;52327.0;46360.0;53509.0;54928.0;48805.0;49886.0;45869.0;47010.0;48366.0;46781.0;54420.0;49035.0;52476.0;49028.0;48273.0
;54103.0;48771.0;47695.0;52384.0;46439.0;53614.0;55051.0;48929.0;49955.0;45923.0;47046.0;48449.0;46802.0;54480.0;49162.0;52740.0;49083.0;48530.0
;54246.0;48791.0;47730.0;52489.0;46479.0;53636.0;55199.0;48972.0;49990.0;46004.0;47066.0;48480.0;46918.0;54573.0;49251.0;52890.0;49147.0;48554.0
;54317.0;48831.0;47753.0;52536.0;46593.0;53687.0;55479.0;49051.0;50049.0;46067.0;47167.0;48531.0;46948.0;54648.0;49400.0;52938.0;49259.0;48628.0
;54373.0;48976.0;47938.0;52578.0;46678.0;53708.0;55541.0;49081.0;50204.0;46193.0;47210.0;48588.0;47045.0;54712.0;49490.0;53118.0;49321.0;48761.0
;54426.0;49024.0;47964.0;52656.0;46713.0;54036.0;55637.0;49111.0;50237.0;46241.0;47258.0;48715.0;47186.0;54734.0;49516.0;53151.0;49365.0;48807.0
;54462.0;49056.0;47997.0;52731.0;46749.0;54140.0;55681.0;49209.0;50275.0;46428.0;47322.0;48771.0;47325.0;54807.0;49591.0;53198.0;49450.0;48886.0
;54491.0;49108.0;48058.0;52774.0;46795.0;54172.0;55769.0;49263.0;50396.0;46460.0;47393.0;48895.0;47366.0;54992.0;49650.0;53229.0;49493.0;48910.0
;54567.0;49347.0;48095.0;52833.0;46909.0;54201.0;55802.0;49350.0;50476.0;46639.0;47567.0;48925.0;47512.0;55057.0;49696.0;53256.0;49515.0;48945.0
;54625.0;49401.0;48130.0;52900.0;47127.0;54410.0;55849.0;49526.0;50564.0;46692.0;47616.0;49025.0;47568.0;55091.0;49828.0;53387.0;49546.0;49023.0
;54656.0;49446.0;48298.0;52967.0;47167.0;54468.0;55882.0;49573.0;50661.0;46747.0;47677.0;49049.0;47634.0;55115.0;50163.0;53553.0;49621.0;49115.0
;54679.0;49534.0;48430.0;53157.0;47214.0;54493.0;56068.0;49608.0;50796.0;46818.0;47716.0;49070.0;47781.0;55152.0;50234.0;53590.0;49779.0;49154.0
;54716.0;49597.0;48534.0;53258.0;47248.0;54552.0;56167.0;49667.0;50934.0;46911.0;47747.0;49156.0;47812.0;55186.0;50409.0;53712.0;49835.0;49227.0
;54817.0;49630.0;48600.0;53397.0;47323.0;54638.0;56312.0;49751.0;51125.0;47084.0;47791.0;49256.0;47937.0;55207.0;50474.0;53773.0;50001.0;49255.0
;54894.0;49729.0;48677.0;53441.0;47442.0;54841.0;56334.0;49870.0;51164.0;47167.0;47843.0;49388.0;47965.0;55319.0;50716.0;53836.0;50182.0;49284.0
;55047.0;49795.0;48817.0;53575.0;47486.0;54870.0;56429.0;49921.0;51326.0;47231.0;47902.0;49485.0;48041.0;55433.0;50760.0;53876.0;50212.0;49346.0
;55079.0;49833.0;48861.0;53648.0;47518.0;54948.0;56477.0;50212.0;51483.0;47262.0;48105.0;49570.0;48268.0;55463.0;50831.0;53944.0;50274.0;49379.0
;55113.0;49885.0;49006.0;53767.0;47543.0;55002.0;56619.0;50240.0;51510.0;47418.0;48140.0;49616.0;48488.0;55538.0;50862.0;53977.0;50340.0;49429.0
;55174.0;49981.0;49030.0;53811.0;47600.0;55075.0;56685.0;50434.0;51532.0;47471.0;48249.0;49665.0;48524.0;55615.0;51011.0;54034.0;50391.0;49460.0
;55293.0;50036.0;49060.0;53833.0;47696.0;55164.0;56738.0;50505.0;51558.0;47546.0;48273.0;49695.0;48572.0;55672.0;51061.0;54074.0;50485.0;49574.0
;55328.0;50078.0;49198.0;53927.0;47733.0;55213.0;56844.0;50535.0;51748.0;47595.0;48312.0;49753.0;48664.0;55714.0;51114.0;54164.0;50523.0;49672.0
;55393.0;50133.0;49312.0;54003.0;47754.0;55478.0;56939.0;50588.0;51803.0;47697.0;48565.0;49799.0;48723.0;55784.0;51139.0;54258.0;50554.0;49714.0
;55445.0;50175.0;49348.0;54069.0;47848.0;55587.0;57020.0;50666.0;51868.0;47935.0;48741.0;49887.0;48775.0;55849.0;51175.0;54348.0;50629.0;49775.0
;55550.0;50209.0;49602.0;54105.0;48032.0;55635.0;57142.0;50713.0;51941.0;47957.0;48914.0;49995.0;48830.0;55948.0;51236.0;54449.0;50761.0;49863.0
;55574.0;50232.0;49623.0;54280.0;48102.0;55679.0;57294.0;50787.0;52010.0;48019.0;48970.0;50049.0;48902.0;56146.0;51309.0;54533.0;50840.0;49966.0
;55768.0;50268.0;49643.0;54347.0;48166.0;55738.0;57365.0;50855.0;52174.0;48313.0;49075.0;50246.0;48952.0;56166.0;51390.0;54581.0;50890.0;50159.0
;55801.0;50330.0;49684.0;54570.0;48310.0;55873.0;57494.0;51102.0;52237.0;48422.0;49126.0;50310.0;49015.0;56201.0;51441.0;54770.0;50923.0;50189.0
;55961.0;50564.0;49776.0;54591.0;48535.0;56057.0;57568.0;51133.0;52285.0;48501.0;49222.0;50348.0;49078.0;56367.0;51547.0;54841.0;51032.0;50347.0
;56021.0;50624.0;49927.0;54685.0;48573.0;56112.0;57604.0;51394.0;52390.0;48548.0;49332.0;50435.0;49233.0;56433.0;51616.0;54911.0;51096.0;50404.0
;56052.0;50738.0;50001.0;54735.0;48611.0;56132.0;57639.0;51434.0;52418.0;48587.0;49640.0;50462.0;49276.0;56499.0;51674.0;54998.0;51344.0;50453.0
;56086.0;50917.0;50094.0;54963.0;48681.0;56253.0;57668.0;51457.0;52488.0;48639.0;49739.0;50502.0;49297.0;56532.0;51751.0;55053.0;51428.0;50522.0
;56247.0;51126.0;50212.0;55131.0;48852.0;56463.0;57734.0;51481.0;52556.0;48661.0;49800.0;50531.0;49318.0;56764.0;51780.0;55077.0;51492.0;50560.0
;56268.0;51175.0;50341.0;55176.0;48941.0;56521.0;57872.0;51535.0;52716.0;48740.0;49894.0;50630.0;49364.0;56827.0;51837.0;55097.0;51515.0;50604.0
;56406.0;51226.0;50402.0;55232.0;49005.0;56640.0;57983.0;51723.0;52775.0;48806.0;49918.0;50660.0;49429.0;56887.0;51878.0;55176.0;51545.0;50663.0
;56505.0;51454.0;50595.0;55319.0;49096.0;56660.0;58026.0;51881.0;52817.0;48898.0;50010.0;50743.0;49510.0;56910.0;51940.0;55219.0;51584.0;50707.0
;56535.0;51487.0;50699.0;55418.0;49133.0;56744.0;58084.0;51978.0;52867.0;48960.0;50039.0;50825.0;49586.0;56961.0;52044.0;55250.0;51621.0;50752.0
;56577.0;51548.0;50743.0;55557.0;49175.0;56767.0;58152.0;52003.0;52934.0;49042.0;50290.0;50847.0;49738.0;57017.0;52110.0;55284.0;51644.0;50860.0
;56655.0;51627.0;50796.0;55578.0;49200.0;56888.0;58182.0;52027.0;53068.0;49128.0;50382.0;50867.0;49902.0;57087.0;52147.0;55354.0;51716.0;50892.0
;56823.0;51652.0;50828.0;55611.0;49230.0;56933.0;58206.0;52059.0;53099.0;49197.0;50589.0;50955.0;49922.0;57139.0;52205.0;55403.0;51791.0;50932.0
;56950.0;51686.0;50907.0;55632.0;49298.0;56971.0;58259.0;52159.0;53296.0;49263.0;50695.0;50975.0;49945.0;57165.0;52360.0;55465.0;51860.0;50991.0
;57014.0;51766.0;50938.0;55684.0;49391.0;57022.0;58377.0;52202.0;53436.0;49330.0;50722.0;51014.0;49987.0;57194.0;52398.0;55579.0;51916.0;51123.0
;57062.0;51849.0;51106.0;55777.0;49453.0;57044.0;58431.0;52277.0;53465.0;49358.0;50963.0;51079.0;50034.0;57297.0;52774.0;55681.0;51938.0;51233.0
;57195.0;51945.0;51148.0;55866.0;49511.0;57145.0;58469.0;52299.0;53494.0;49382.0;51044.0;51154.0;50102.0;57383.0;52847.0;55790.0;51986.0;51438.0
;57226.0;52029.0;51221.0;55886.0;49549.0;57230.0;58510.0;52327.0;53537.0;49578.0;51098.0;51339.0;50141.0;57429.0;52903.0;55820.0;52007.0;51691.0
;57309.0;52174.0;51315.0;55916.0;49608.0;57257.0;58575.0;52406.0;53568.0;49686.0;51286.0;51432.0;50380.0;57514.0;52981.0;55842.0;52037.0;51752.0
;57374.0;52268.0;51431.0;56201.0;49655.0;57316.0;58671.0;52458.0;53667.0;49714.0;51402.0;51466.0;50559.0;57628.0;53044.0;55920.0;52085.0;51780.0
;57432.0;52330.0;51455.0;56253.0;49833.0;57400.0;58739.0;52479.0;53754.0;49845.0;51490.0;51702.0;50579.0;57739.0;53183.0;56101.0;52107.0;51908.0
;57508.0;52404.0;51560.0;56315.0;50031.0;57446.0;58829.0;52534.0;53865.0;49878.0;51523.0;51733.0;50638.0;57880.0;53228.0;56157.0;52193.0;51942.0
;57539.0;52487.0;51611.0;56361.0;50125.0;57488.0;59011.0;52591.0;53925.0;49950.0;51550.0;51791.0;50745.0;58124.0;53311.0;56181.0;52351.0;51999.0
;57592.0;52530.0;51642.0;56458.0;50227.0;57649.0;59043.0;52702.0;53973.0;50062.0;51599.0;51913.0;50949.0;58176.0;53355.0;56223.0;52411.0;52052.0
;57669.0;52682.0;51686.0;56633.0;50258.0;57838.0;59101.0;52849.0;54155.0;50083.0;51691.0;51943.0;50999.0;58228.0;53383.0;56299.0;52462.0;52141.0
;57724.0;52705.0;51821.0;56837.0;50328.0;57883.0;59124.0;53026.0;54212.0;50210.0;51718.0;52114.0;51024.0;58692.0;53427.0;56339.0;52482.0;52198.0
;57756.0;52790.0;51867.0;57058.0;50364.0;57946.0;59145.0;53054.0;54250.0;50244.0;51749.0;52135.0;51223.0;58853.0;53526.0;56368.0;52502.0;52252.0
;57779.0;52812.0;51980.0;57127.0;50415.0;58037.0;59172.0;53105.0;54558.0;50294.0;51829.0;52155.0;51362.0;58881.0;53600.0;56400.0;52567.0;52281.0
;57834.0;52909.0;52051.0;57161.0;50472.0;58084.0;59226.0;53151.0;54604.0;50568.0;51921.0;52187.0;51429.0;58932.0;53652.0;56424.0;52609.0;52321.0
;57896.0;52931.0;52094.0;57316.0;50554.0;58182.0;59291.0;53412.0;54633.0;50636.0;51970.0;52211.0;51462.0;58971.0;53823.0;56448.0;52654.0;52376.0
;58026.0;53010.0;52129.0;57451.0;50594.0;58382.0;59407.0;53495.0;54712.0;50663.0;52049.0;52241.0;51531.0;59005.0;53872.0;56524.0;52737.0;52396.0
;58059.0;53181.0;52155.0;57518.0;50723.0;58573.0;59607.0;53546.0;54753.0;50683.0;52112.0;52300.0;51555.0;59046.0;53898.0;56564.0;52776.0;52450.0
;58116.0;53220.0;52377.0;57571.0;50786.0;58655.0;59673.0;53662.0;54786.0;50765.0;52158.0;52349.0;51670.0;59367.0;53927.0;56703.0;52829.0;52481.0
;58507.0;53301.0;52431.0;57598.0;50974.0;58704.0;59858.0;53758.0;54893.0;50804.0;52191.0;52458.0;51929.0;59436.0;53948.0;56816.0;53076.0;52532.0
;58676.0;53376.0;52542.0;57624.0;51035.0;58773.0;59902.0;53791.0;54923.0;50851.0;52249.0;52484.0;52113.0;59463.0;54042.0;56888.0;53104.0;52587.0
;58740.0;53433.0;52563.0;57654.0;51062.0;58898.0;60068.0;53812.0;54953.0;50889.0;52290.0;52783.0;52203.0;59553.0;54138.0;56911.0;53170.0;52637.0
;58881.0;53518.0;52625.0;57721.0;51180.0;58970.0;60186.0;53870.0;55161.0;50976.0;52435.0;52817.0;52288.0;59579.0;54178.0;56990.0;53302.0;52668.0
;58954.0;53574.0;52654.0;57761.0;51204.0;59022.0;60230.0;53891.0;55281.0;51091.0;52486.0;52942.0;52328.0;59633.0;54224.0;57062.0;53352.0;52709.0
;58993.0;53629.0;52704.0;57897.0;51266.0;59197.0;60272.0;53933.0;55343.0;51147.0;52581.0;53029.0;52402.0;59709.0;54250.0;57124.0;53378.0;52779.0
;59097.0;53663.0;52735.0;57925.0;51317.0;59343.0;60437.0;53964.0;55393.0;51214.0;52620.0;53068.0;52422.0;59807.0;54274.0;57264.0;53411.0;52828.0
;59276.0;53763.0;52785.0;58001.0;51348.0;59723.0;60595.0;54028.0;55426.0;51270.0;52657.0;53116.0;52520.0;59857.0;54349.0;57349.0;53468.0;52859.0
;59411.0;53783.0;52862.0;58054.0;51467.0;59764.0;60678.0;54160.0;55468.0;51376.0;52689.0;53149.0;52556.0;59902.0;54489.0;57376.0;53504.0;52898.0
;59834.0;53828.0;52885.0;58164.0;51572.0;59833.0;60734.0;54205.0;55656.0;51407.0;52828.0;53169.0;52692.0;59933.0;54690.0;57584.0;53543.0;53184.0
;59952.0;53874.0;53175.0;58254.0;51634.0;59864.0;60778.0;54316.0;55712.0;51507.0;52865.0;53201.0;52720.0;60078.0;54767.0;57632.0;53565.0;53219.0
;60102.0;53897.0;53207.0;58411.0;51708.0;59901.0;60815.0;54528.0;55786.0;51553.0;52894.0;53222.0;52862.0;60104.0;54817.0;57697.0;53700.0;53249.0
;60123.0;53921.0;53248.0;58659.0;51754.0;59989.0;60915.0;54576.0;55866.0;51653.0;53048.0;53321.0;52935.0;60237.0;54859.0;57780.0;53787.0;53270.0
;60242.0;53944.0;53281.0;58744.0;51820.0;60032.0;60987.0;54604.0;55965.0;51708.0;53112.0;53365.0;53072.0;60287.0;54893.0;57839.0;53852.0;53327.0
;60401.0;53982.0;53335.0;58778.0;51869.0;60110.0;61100.0;54786.0;56018.0;51735.0;53222.0;53513.0;53174.0;60361.0;54926.0;57868.0;53918.0;53349.0
;60589.0;54032.0;53381.0;58839.0;51953.0;60146.0;61132.0;54884.0;56098.0;51766.0;53329.0;53539.0;53241.0;60381.0;55054.0;57960.0;53985.0;53583.0
;60694.0;54159.0;53561.0;58865.0;52043.0;60189.0;61173.0;54904.0;56206.0;51788.0;53430.0;53566.0;53278.0;60580.0;55098.0;58189.0;54017.0;53607.0
;60714.0;54184.0;53614.0;59001.0;52065.0;60288.0;61194.0;54926.0;56381.0;51869.0;53531.0;53642.0;53465.0;60642.0;55142.0;58260.0;54103.0;53764.0
;60858.0;54253.0;53635.0;59134.0;52123.0;60379.0;61224.0;54984.0;56422.0;52028.0;53575.0;53683.0;53509.0;60762.0;55182.0;58301.0;54195.0;54049.0
;60888.0;54381.0;53701.0;59186.0;52533.0;60431.0;61296.0;55030.0;56495.0;52057.0;53672.0;53707.0;53531.0;60861.0;55220.0;58377.0;54264.0;54089.0
;60943.0;54421.0;53757.0;59432.0;52670.0;60455.0;61407.0;55067.0;56584.0;52141.0;53769.0;53902.0;53560.0;61101.0;55272.0;58418.0;54313.0;54130.0
;61002.0;54470.0;53794.0;59514.0;52877.0;60531.0;61444.0;55108.0;56733.0;52228.0;53812.0;53942.0;53584.0;61131.0;55317.0;58593.0;54385.0;54287.0
;61085.0;54499.0;53814.0;59653.0;53028.0;60652.0;61489.0;55242.0;56780.0;52254.0;53839.0;53985.0;53612.0;61519.0;55386.0;58618.0;54433.0;54316.0
;61130.0;54548.0;53843.0;59745.0;53142.0;61084.0;61526.0;55279.0;56975.0;52326.0;53907.0;54139.0;53685.0;61539.0;55412.0;58656.0;54455.0;54372.0
;61154.0;54632.0;53864.0;59805.0;53236.0;61137.0;61574.0;55299.0;57160.0;52361.0;53966.0;54299.0;53736.0;61638.0;55483.0;58707.0;54492.0;54400.0
;61358.0;54692.0;53944.0;59944.0;53404.0;61203.0;61660.0;55331.0;57342.0;52408.0;54011.0;54319.0;53841.0;61688.0;55508.0;58734.0;54528.0;54521.0
;61413.0;54769.0;54012.0;60009.0;53524.0;61224.0;61696.0;55443.0;57616.0;52538.0;54072.0;54371.0;54036.0;61732.0;55707.0;58827.0;54554.0;54582.0
;61444.0;54868.0;54101.0;60100.0;53584.0;61276.0;61735.0;55522.0;57687.0;52614.0;54120.0;54397.0;54068.0;61912.0;55819.0;58859.0;54609.0;54614.0
;61466.0;54893.0;54182.0;60126.0;53640.0;61320.0;61788.0;55590.0;57741.0;52685.0;54161.0;54453.0;54104.0;61991.0;55922.0;58896.0;54797.0;54652.0
;61486.0;54931.0;54215.0;60165.0;53677.0;61343.0;61894.0;55620.0;57789.0;52761.0;54274.0;54552.0;54161.0;62107.0;56047.0;59329.0;54825.0;54724.0
;61532.0;54955.0;54283.0;60189.0;53702.0;61422.0;61951.0;55816.0;57866.0;52793.0;54345.0;54651.0;54211.0;62149.0;56106.0;59421.0;54899.0;54793.0
;61594.0;54991.0;54304.0;60209.0;53784.0;61487.0;62247.0;55855.0;57958.0;52839.0;54509.0;54689.0;54248.0;62391.0;56130.0;59461.0;54919.0;54895.0
;61781.0;55045.0;54358.0;60256.0;53809.0;61601.0;62276.0;55878.0;58038.0;52938.0;54552.0;54864.0;54374.0;62465.0;56267.0;59505.0;55040.0;54923.0
;61864.0;55106.0;54421.0;60372.0;53852.0;61628.0;62348.0;55984.0;58096.0;52975.0;54620.0;54977.0;54430.0;62583.0;56331.0;59536.0;55093.0;55161.0
;61962.0;55282.0;54532.0;60488.0;53872.0;61724.0;62378.0;56016.0;58162.0;53007.0;54751.0;55103.0;54503.0;62616.0;56372.0;59576.0;55169.0;55192.0
;62011.0;55344.0;54594.0;60629.0;53917.0;61795.0;62476.0;56058.0;58242.0;53092.0;54815.0;55137.0;54588.0;62637.0;56519.0;59605.0;55250.0;55429.0
;62170.0;55423.0;54647.0;60707.0;53950.0;61896.0;62620.0;56109.0;58262.0;53184.0;54989.0;55184.0;54656.0;62789.0;56639.0;59692.0;55341.0;55565.0
;62197.0;55471.0;54688.0;60864.0;54048.0;61962.0;62661.0;56135.0;58312.0;53352.0;55062.0;55229.0;54695.0;62870.0;56672.0;59724.0;55378.0;55615.0
;62243.0;55528.0;54724.0;60946.0;54123.0;61997.0;62712.0;56176.0;58454.0;53483.0;55113.0;55497.0;54744.0;63027.0;56720.0;59795.0;55434.0;55733.0
;62272.0;55620.0;54915.0;61025.0;54176.0;62055.0;62855.0;56211.0;58710.0;53678.0;55241.0;55574.0;54833.0;63078.0;56746.0;59860.0;55494.0;55793.0
;62307.0;55825.0;54947.0;61170.0;54264.0;62328.0;62915.0;56256.0;58883.0;53755.0;55354.0;55699.0;54905.0;63103.0;56885.0;59880.0;55791.0;55895.0
;62336.0;55882.0;54978.0;61284.0;54334.0;62432.0;62970.0;56321.0;59016.0;53873.0;55377.0;55755.0;54961.0;63151.0;56934.0;59958.0;55827.0;55953.0
;62360.0;55926.0;55008.0;61392.0;54452.0;62454.0;63142.0;56350.0;59106.0;54137.0;55405.0;55850.0;55033.0;63185.0;56974.0;60090.0;55857.0;55994.0
;62418.0;55950.0;55042.0;61419.0;54562.0;62538.0;63205.0;56374.0;59129.0;54235.0;55564.0;55973.0;55058.0;63223.0;57289.0;60186.0;55977.0;56032.0
;62445.0;56017.0;55091.0;61468.0;54635.0;62565.0;63301.0;56422.0;59178.0;54344.0;55618.0;56000.0;55083.0;63597.0;57338.0;60248.0;56120.0;56080.0
;62545.0;56082.0;55117.0;61591.0;54688.0;62592.0;63440.0;56465.0;59210.0;54372.0;55693.0;56078.0;55133.0;63638.0;57728.0;60304.0;56228.0;56171.0
;62570.0;56109.0;55228.0;61648.0;54735.0;62659.0;63498.0;56494.0;59318.0;54488.0;55811.0;56110.0;55192.0;63786.0;57812.0;60507.0;56330.0;56200.0
;62822.0;56167.0;55264.0;61683.0;54811.0;62732.0;63625.0;56525.0;59367.0;54529.0;55873.0;56153.0;55391.0;63819.0;57850.0;60605.0;56417.0;56231.0
;62860.0;56331.0;55305.0;61765.0;54864.0;62761.0;63658.0;56591.0;59489.0;54559.0;55920.0;56183.0;55556.0;63847.0;57917.0;60677.0;56453.0;56262.0
;62885.0;56384.0;55369.0;61791.0;55014.0;62784.0;63745.0;56664.0;59537.0;54619.0;55959.0;56208.0;55650.0;63920.0;58080.0;60750.0;56476.0;56297.0
